product_name,category,price,quantity,total_sales,discount,order_date,customer_rating,payment_method,supplier_name,profit,customer_segment,region,city,customer_id,product_id,order_id,supplier_id
Jeans,Clothing,35139.53,1,35139.53,6,2024/05/19,2.9,Wallet,Uniqlo,7027.906,Retail,South,Bengaluru,CUSID0917,PROD0917,ORD00917,SUPID0917
Fiction Novel,Books,13640.1,4,54560.4,10,2024/04/10,3.3,Wallet,Kodansha,10912.08,Online,North,Delhi,CUSID0918,PROD0918,ORD00918,SUPID0918
Cookware Set,Home & Kitchen,5535.76,2,11071.52,25,2025/02/04,3.6,UPI,Zojirushi,2214.304,Retail,South,Bengaluru,CUSID0919,PROD0919,ORD00919,SUPID0919
Mixer Grinder,Home & Kitchen,1039.11,4,4156.44,6,2024/10/17,3.8,Credit Card,Zojirushi,831.288,Online,East,Kolkata,CUSID0920,PROD0920,ORD00920,SUPID0920
Table Lamp,Home & Kitchen,41169.65,5,205848.25,17,2024/12/15,2.7,Credit Card,Zojirushi,41169.65,Wholesale,South,Bengaluru,CUSID0921,PROD0921,ORD00921,SUPID0921
Laptop,Electronics,21472.14,2,42944.28,15,2024/09/08,3.4,Debit Card,Sony,8588.856,Online,South,Bengaluru,CUSID0922,PROD0922,ORD00922,SUPID0922
Comic Book,Books,7936.7,5,39683.5,15,2024/12/10,3.1,Debit Card,Kodansha,7936.7,Retail,East,Kolkata,CUSID0923,PROD0923,ORD00923,SUPID0923
Jacket,Clothing,23939.92,3,71819.76,20,2024/12/10,2.1,Net Banking,Uniqlo,14363.952,Retail,North,Delhi,CUSID0924,PROD0924,ORD00924,SUPID0924
Jeans,Clothing,47480.71,5,237403.55,15,2024/09/09,3.1,UPI,Uniqlo,47480.71,Online,South,Chennai,CUSID0925,PROD0925,ORD00925,SUPID0925
Sofa Cover,Home & Kitchen,8058.4,3,24175.2,23,2024/11/28,2.9,Net Banking,Zojirushi,4835.04,Online,South,Chennai,CUSID0926,PROD0926,ORD00926,SUPID0926
Shampoo,Beauty,32369.52,2,64739.04,19,2025/01/27,2.7,Debit Card,Shiseido,12947.808,Retail,East,Kolkata,CUSID0927,PROD0927,ORD00927,SUPID0927
Jeans,Clothing,29604.77,4,118419.08,29,2024/05/06,3.7,Wallet,Uniqlo,23683.816,Wholesale,North,Jaipur,CUSID0928,PROD0928,ORD00928,SUPID0928
Jacket,Clothing,19927.72,2,39855.44,27,2024/06/07,3.7,Credit Card,Uniqlo,7971.088,Wholesale,South,Chennai,CUSID0929,PROD0929,ORD00929,SUPID0929
Comic Book,Books,42170.48,1,42170.48,27,2024/10/29,4.4,UPI,Kodansha,8434.096,Online,East,Kolkata,CUSID0930,PROD0930,ORD00930,SUPID0930
Dress,Clothing,15950.41,5,79752.05,20,2024/12/06,1.5,COD,Uniqlo,15950.41,Wholesale,South,Chennai,CUSID0931,PROD0931,ORD00931,SUPID0931
Fiction Novel,Books,791.45,4,3165.8,15,2024/03/21,1.2,Credit Card,Kodansha,633.16,Retail,West,Mumbai,CUSID0932,PROD0932,ORD00932,SUPID0932
Jeans,Clothing,28534.99,3,85604.97,26,2024/08/15,1.8,Net Banking,Uniqlo,17120.994,Online,East,Kolkata,CUSID0933,PROD0933,ORD00933,SUPID0933
Mixer Grinder,Home & Kitchen,13371.43,4,53485.72,20,2024/06/06,1.2,Net Banking,Zojirushi,10697.144,Retail,North,Jaipur,CUSID0934,PROD0934,ORD00934,SUPID0934
Laptop,Electronics,48073.8,4,192295.2,12,2024/10/03,4.1,Credit Card,Sony,38459.04,Retail,North,Jaipur,CUSID0935,PROD0935,ORD00935,SUPID0935
Fiction Novel,Books,15240.16,5,76200.8,8,2024/06/14,3.6,Net Banking,Kodansha,15240.16,Wholesale,North,Delhi,CUSID0936,PROD0936,ORD00936,SUPID0936
Comic Book,Books,11216.38,5,56081.9,12,2024/03/11,2.8,COD,Kodansha,11216.38,Online,North,Jaipur,CUSID0937,PROD0937,ORD00937,SUPID0937
Fiction Novel,Books,540.63,3,1621.89,8,2024/04/12,3.5,COD,Kodansha,324.378,Online,South,Bengaluru,CUSID0938,PROD0938,ORD00938,SUPID0938
Smartwatch,Electronics,19845.72,3,59537.16,28,2024/05/08,4,COD,Panasonic,11907.432,Wholesale,South,Chennai,CUSID0939,PROD0939,ORD00939,SUPID0939
Jacket,Clothing,31486.57,1,31486.57,29,2024/08/16,3,Wallet,Uniqlo,6297.314,Retail,North,Delhi,CUSID0940,PROD0940,ORD00940,SUPID0940
Smartwatch,Electronics,47899.72,2,95799.44,7,2024/07/10,4,COD,Panasonic,19159.888,Retail,North,Jaipur,CUSID0941,PROD0941,ORD00941,SUPID0941
Educational Book,Books,39842.15,5,199210.75,7,2025/01/17,4.8,Debit Card,Kodansha,39842.15,Retail,North,Jaipur,CUSID0942,PROD0942,ORD00942,SUPID0942
Sneakers,Clothing,46101.14,2,92202.28,22,2024/03/01,4,Net Banking,Uniqlo,18440.456,Retail,South,Chennai,CUSID0943,PROD0943,ORD00943,SUPID0943
Fiction Novel,Books,46563.35,5,232816.75,30,2024/05/08,1.2,Debit Card,Kodansha,46563.35,Online,North,Jaipur,CUSID0944,PROD0944,ORD00944,SUPID0944
Tablet,Electronics,35922.64,4,143690.56,23,2024/02/17,3.1,UPI,Panasonic,28738.112,Online,North,Delhi,CUSID0945,PROD0945,ORD00945,SUPID0945
Laptop,Electronics,33745.33,1,33745.33,23,2025/01/13,2.7,COD,Sony,6749.066,Wholesale,West,Ahemdabad,CUSID0946,PROD0946,ORD00946,SUPID0946
Dress,Clothing,22870.53,5,114352.65,25,2024/06/20,1.4,COD,Uniqlo,22870.53,Wholesale,West,Mumbai,CUSID0947,PROD0947,ORD00947,SUPID0947
Sofa Cover,Home & Kitchen,29715.31,2,59430.62,9,2024/04/12,3.5,COD,Zojirushi,11886.124,Online,North,Delhi,CUSID0948,PROD0948,ORD00948,SUPID0948
Jeans,Clothing,15543.65,4,62174.6,22,2024/05/31,2.7,Credit Card,Uniqlo,12434.92,Online,East,Kolkata,CUSID0949,PROD0949,ORD00949,SUPID0949
Smartphone,Electronics,8234.32,2,16468.64,14,2024/06/02,1.9,Debit Card,Panasonic,3293.728,Retail,North,Delhi,CUSID0950,PROD0950,ORD00950,SUPID0950
T-Shirt,Clothing,959.63,1,959.63,26,2024/11/21,1.6,Wallet,Uniqlo,191.926,Retail,West,Mumbai,CUSID0951,PROD0951,ORD00951,SUPID0951
Face Cream,Beauty,34969.69,5,174848.45,25,2024/03/30,4,Net Banking,Shiseido,34969.69,Wholesale,East,Kolkata,CUSID0952,PROD0952,ORD00952,SUPID0952
Headphones,Electronics,46553.58,3,139660.74,10,2025/01/04,2.3,COD,Panasonic,27932.148,Online,East,Kolkata,CUSID0953,PROD0953,ORD00953,SUPID0953
Face Cream,Beauty,33472.93,1,33472.93,5,2024/05/29,3.4,Credit Card,Shiseido,6694.586,Wholesale,North,Jaipur,CUSID0954,PROD0954,ORD00954,SUPID0954
Smartphone,Electronics,29781.11,2,59562.22,9,2024/03/08,3.6,Debit Card,Sony,11912.444,Online,West,Ahemdabad,CUSID0955,PROD0955,ORD00955,SUPID0955
Cookware Set,Home & Kitchen,30564.98,3,91694.94,13,2024/07/14,3.8,Debit Card,Zojirushi,18338.988,Retail,West,Ahemdabad,CUSID0956,PROD0956,ORD00956,SUPID0956
Sneakers,Clothing,42407.52,2,84815.04,16,2024/05/26,4.7,Debit Card,Uniqlo,16963.008,Wholesale,East,Kolkata,CUSID0957,PROD0957,ORD00957,SUPID0957
Fiction Novel,Books,10435.03,1,10435.03,30,2024/09/23,3.1,Debit Card,Kodansha,2087.006,Wholesale,North,Jaipur,CUSID0958,PROD0958,ORD00958,SUPID0958
Headphones,Electronics,35278.46,3,105835.38,18,2024/08/27,1.2,COD,Sony,21167.076,Online,South,Bengaluru,CUSID0959,PROD0959,ORD00959,SUPID0959
Smartphone,Electronics,34844.54,3,104533.62,6,2024/09/26,4.8,Credit Card,Panasonic,20906.724,Retail,South,Chennai,CUSID0960,PROD0960,ORD00960,SUPID0960
Comic Book,Books,31159.76,5,155798.8,21,2025/01/25,1.1,Wallet,Kodansha,31159.76,Wholesale,West,Ahemdabad,CUSID0961,PROD0961,ORD00961,SUPID0961
Dress,Clothing,27369.17,4,109476.68,18,2024/09/11,3.5,UPI,Uniqlo,21895.336,Retail,South,Chennai,CUSID0962,PROD0962,ORD00962,SUPID0962
Lipstick,Beauty,47055.28,1,47055.28,30,2024/06/16,3,Credit Card,Shiseido,9411.056,Wholesale,West,Mumbai,CUSID0963,PROD0963,ORD00963,SUPID0963
Laptop,Electronics,30706.15,4,122824.6,17,2024/08/06,2.9,UPI,Sony,24564.92,Retail,West,Ahemdabad,CUSID0964,PROD0964,ORD00964,SUPID0964
Hair Dryer,Beauty,659.73,4,2638.92,13,2024/12/08,3.5,UPI,Shiseido,527.784,Online,West,Mumbai,CUSID0965,PROD0965,ORD00965,SUPID0965
Perfume,Beauty,14341.13,4,57364.52,30,2024/06/28,1.5,Credit Card,Shiseido,11472.904,Wholesale,South,Chennai,CUSID0966,PROD0966,ORD00966,SUPID0966
Educational Book,Books,22923.93,4,91695.72,29,2024/12/10,2.7,COD,Kodansha,18339.144,Wholesale,West,Ahemdabad,CUSID0967,PROD0967,ORD00967,SUPID0967
Table Lamp,Home & Kitchen,20766.47,2,41532.94,19,2024/04/23,1.8,COD,Zojirushi,8306.588,Retail,East,Kolkata,CUSID0968,PROD0968,ORD00968,SUPID0968
Laptop,Electronics,36615.73,5,183078.65,29,2024/04/10,2,Net Banking,Sony,36615.73,Retail,North,Delhi,CUSID0969,PROD0969,ORD00969,SUPID0969
T-Shirt,Clothing,879.25,4,3517,26,2024/09/07,4.9,Wallet,Uniqlo,703.4,Wholesale,North,Jaipur,CUSID0970,PROD0970,ORD00970,SUPID0970
Bedsheet,Home & Kitchen,8571.55,4,34286.2,19,2025/01/12,3.9,Wallet,Zojirushi,6857.24,Online,West,Ahemdabad,CUSID0971,PROD0971,ORD00971,SUPID0971
Headphones,Electronics,23125.33,5,115626.65,28,2025/01/19,3.7,Debit Card,Panasonic,23125.33,Retail,North,Delhi,CUSID0972,PROD0972,ORD00972,SUPID0972
Educational Book,Books,5712.21,3,17136.63,15,2024/09/11,3.6,UPI,Kodansha,3427.326,Retail,South,Chennai,CUSID0973,PROD0973,ORD00973,SUPID0973
T-Shirt,Clothing,1434.23,2,2868.46,20,2024/03/24,3.5,UPI,Uniqlo,573.692,Retail,South,Chennai,CUSID0974,PROD0974,ORD00974,SUPID0974
Fiction Novel,Books,43163.16,2,86326.32,21,2024/12/09,1.9,Debit Card,Kodansha,17265.264,Wholesale,North,Jaipur,CUSID0975,PROD0975,ORD00975,SUPID0975
Sofa Cover,Home & Kitchen,38545.29,1,38545.29,30,2024/09/06,1.3,Wallet,Zojirushi,7709.058,Wholesale,South,Chennai,CUSID0976,PROD0976,ORD00976,SUPID0976
Lipstick,Beauty,8188.18,2,16376.36,8,2024/08/15,1.3,Wallet,Shiseido,3275.272,Wholesale,North,Delhi,CUSID0977,PROD0977,ORD00977,SUPID0977
Table Lamp,Home & Kitchen,35763.48,4,143053.92,5,2024/12/27,3.7,UPI,Zojirushi,28610.784,Wholesale,North,Jaipur,CUSID0978,PROD0978,ORD00978,SUPID0978
Cookware Set,Home & Kitchen,10818.91,2,21637.82,12,2024/08/01,1.8,Wallet,Zojirushi,4327.564,Online,North,Jaipur,CUSID0979,PROD0979,ORD00979,SUPID0979
Perfume,Beauty,35506.41,5,177532.05,21,2024/02/28,1.2,Wallet,Shiseido,35506.41,Online,West,Ahemdabad,CUSID0980,PROD0980,ORD00980,SUPID0980
Tablet,Electronics,19010.38,5,95051.9,7,2024/07/28,1.5,Wallet,Sony,19010.38,Wholesale,North,Jaipur,CUSID0981,PROD0981,ORD00981,SUPID0981
Fiction Novel,Books,29678.85,3,89036.55,24,2024/10/25,2.9,UPI,Kodansha,17807.31,Online,West,Mumbai,CUSID0982,PROD0982,ORD00982,SUPID0982
Comic Book,Books,5412.9,5,27064.5,19,2024/06/30,2.1,COD,Kodansha,5412.9,Retail,North,Delhi,CUSID0983,PROD0983,ORD00983,SUPID0983
Jeans,Clothing,22890.95,3,68672.85,19,2024/11/30,3,Credit Card,Uniqlo,13734.57,Retail,North,Delhi,CUSID0984,PROD0984,ORD00984,SUPID0984
Jeans,Clothing,40905.69,5,204528.45,28,2025/01/27,1.9,COD,Uniqlo,40905.69,Retail,North,Jaipur,CUSID0985,PROD0985,ORD00985,SUPID0985
Bedsheet,Home & Kitchen,17253.67,3,51761.01,26,2024/11/24,4.6,Debit Card,Zojirushi,10352.202,Wholesale,South,Bengaluru,CUSID0986,PROD0986,ORD00986,SUPID0986
Educational Book,Books,27920.2,5,139601,18,2024/02/14,2.7,Wallet,Kodansha,27920.2,Retail,West,Ahemdabad,CUSID0987,PROD0987,ORD00987,SUPID0987
Jacket,Clothing,46055.88,5,230279.4,30,2024/12/06,4.2,COD,Uniqlo,46055.88,Online,West,Ahemdabad,CUSID0988,PROD0988,ORD00988,SUPID0988
Smartwatch,Electronics,49569.3,4,198277.2,27,2024/05/11,1.2,COD,Sony,39655.44,Wholesale,North,Delhi,CUSID0989,PROD0989,ORD00989,SUPID0989
Educational Book,Books,35948.16,5,179740.8,18,2024/10/30,2.5,Wallet,Kodansha,35948.16,Online,North,Jaipur,CUSID0990,PROD0990,ORD00990,SUPID0990
Fiction Novel,Books,9189.91,5,45949.55,28,2024/07/28,4.9,Wallet,Kodansha,9189.91,Retail,South,Chennai,CUSID0991,PROD0991,ORD00991,SUPID0991
Mixer Grinder,Home & Kitchen,6075.65,2,12151.3,6,2024/03/06,2.1,Credit Card,Zojirushi,2430.26,Retail,South,Chennai,CUSID0992,PROD0992,ORD00992,SUPID0992
Mixer Grinder,Home & Kitchen,25511.46,2,51022.92,17,2024/11/27,3.7,Net Banking,Zojirushi,10204.584,Retail,South,Bengaluru,CUSID0993,PROD0993,ORD00993,SUPID0993
Mixer Grinder,Home & Kitchen,5815.52,4,23262.08,30,2024/10/12,2.2,UPI,Zojirushi,4652.416,Wholesale,West,Ahemdabad,CUSID0994,PROD0994,ORD00994,SUPID0994
Sneakers,Clothing,11479.89,3,34439.67,18,2024/07/30,2.5,Net Banking,Uniqlo,6887.934,Online,West,Ahemdabad,CUSID0995,PROD0995,ORD00995,SUPID0995
Smartphone,Electronics,28995.81,3,86987.43,28,2025/01/13,5,COD,Panasonic,17397.486,Wholesale,West,Mumbai,CUSID0996,PROD0996,ORD00996,SUPID0996
Perfume,Beauty,32799.51,2,65599.02,23,2024/12/18,2.4,Wallet,Shiseido,13119.804,Wholesale,North,Delhi,CUSID0997,PROD0997,ORD00997,SUPID0997
Face Cream,Beauty,40840.8,1,40840.8,11,2024/07/26,3.1,UPI,Shiseido,8168.16,Retail,West,Ahemdabad,CUSID0998,PROD0998,ORD00998,SUPID0998
Cookware Set,Home & Kitchen,34741.79,4,138967.16,7,2024/10/02,3.2,Net Banking,Zojirushi,27793.432,Wholesale,East,Kolkata,CUSID0999,PROD0999,ORD00999,SUPID0999
Table Lamp,Home & Kitchen,16698.12,4,66792.48,19,2024/03/26,1.6,Credit Card,Zojirushi,13358.496,Wholesale,East,Kolkata,CUSID1000,PROD1000,ORD01000,SUPID1000
